1513067032,88848,25092,172652
1513067033,87580,25092,172796
1513067034,87588,25092,172800
1513067035,88668,25092,172800
1513067036,88632,25092,172804
1513067037,88544,25100,172796
1513067038,88572,25100,172804
1513067039,88528,25100,172804
1513067040,88680,25100,172804
1513067041,88668,25100,172804
1513067042,88652,25108,172804
1513067043,88536,25108,172808
1513067044,85780,25108,173156
1513067045,85656,25108,173156
1513067046,83880,25108,173168
1513067047,83708,25108,173168
1513067048,81804,25116,173176
1513067049,81904,25116,173176
1513067051,80000,25116,173184
1513067052,79980,25116,173188
1513067053,80096,25116,173188
1513067054,80404,25124,173188
1513067055,80636,25124,173188
1513067056,80660,25124,173188
1513067057,79696,25124,173200
1513067058,79728,25124,173200
1513067059,79568,25132,173204
1513067060,79576,25132,173208
1513067061,79044,25132,173208
1513067062,79560,25132,173220
1513067063,79364,25132,173220
1513067064,79488,25140,173224
1513067065,79440,25140,173224
1513067066,79464,25140,173224
1513067067,79868,25140,173224
1513067068,79372,25140,173240
1513067069,79364,25148,173240
1513067070,79248,25148,173244
1513067071,79364,25148,173244
1513067072,79252,25148,173248
1513067073,79236,25148,173248
1513067074,78576,25156,173240
1513067075,78936,25156,173260
1513067076,79172,25156,173264
1513067077,79060,25156,173268
1513067078,78936,25156,173268
1513067079,78956,25156,173268
1513067080,79084,25164,173276
1513067081,78096,25164,173276
1513067082,78920,25164,173280
1513067083,78776,25164,173280
1513067084,78840,25164,173296
1513067085,78704,25172,173296
1513067086,78432,25172,173308
1513067087,78404,25172,173308
1513067088,78144,25172,173316
1513067089,78828,25172,173316
1513067090,78744,25180,173316
1513067091,78484,25180,173328
1513067092,78460,25180,173332
1513067093,78436,25180,173340
1513067094,78356,25180,173340
1513067095,78324,25188,173352
1513067096,78232,25188,173352
1513067097,78116,25188,173364
1513067098,77824,25188,173404
1513067099,78632,25188,173408
1513067100,78644,25196,173412
1513067101,78640,25196,173412
1513067102,78892,25196,173416
1513067103,78740,25196,173416
1513067104,78896,25196,173416
1513067105,78792,25204,173420
1513067106,78884,25204,173420
1513067107,78776,25204,173420
1513067108,78920,25204,173424
1513067109,78784,25204,173424
1513067110,78772,25212,173424
1513067111,78776,25212,173424
1513067112,78764,25212,173424
1513067113,78872,25212,173424
1513067114,78760,25212,173424
1513067115,78632,25220,173424
1513067116,78756,25220,173428
1513067117,78608,25220,173428
1513067118,78500,25220,173428
1513067119,78600,25224,173428
1513067120,78584,25232,173428
1513067121,78696,25232,173428
1513067122,78636,25232,173428
1513067123,78600,25232,173432
1513067124,78624,25232,173432
1513067125,78648,25240,173432
1513067126,78624,25240,173432
1513067128,78880,25240,173432
1513067129,78752,25240,173432
1513067130,78896,25240,173432
1513067131,78880,25248,173432
1513067132,78652,25248,173436
1513067133,78652,25248,173436
1513067134,78652,25248,173436
