1513067129,0,0,0,0
1513067130,282,458,3,5
1513067131,74,140,1,2
1513067132,349,206,3,3
1513067133,74,66,1,1
1513067134,74,140,1,2
1513067135,282,384,3,4
1513067136,349,833,3,4
1513067137,140,140,2,2
1513067138,0,0,0,0
1513067139,74,140,1,2
1513067140,491,1078,4,6
1513067141,140,140,2,2
1513067142,74,140,1,2
1513067143,0,0,0,0
1513067144,140,768,2,3
1513067145,216,384,2,4
1513067146,140,140,2,2
1513067147,74,140,1,2
1513067148,209,66,1,1
1513067149,140,140,2,2
1513067150,216,384,2,4
1513067151,140,140,2,2
1513067152,206,770,3,3
1513067153,0,0,0,0
1513067154,140,140,2,2
1513067155,216,384,2,4
1513067156,74,140,1,2
1513067157,140,140,2,2
1513067158,0,0,0,0
1513067159,74,140,1,2
1513067160,282,384,3,4
1513067161,140,140,2,2
1513067162,74,140,1,2
1513067163,0,0,0,0
1513067164,425,450,3,5
1513067165,140,140,2,2
1513067166,140,140,2,2
1513067167,74,140,1,2
1513067168,275,696,2,2
1513067169,282,384,3,4
1513067170,74,140,1,2
1513067171,74,140,1,2
1513067172,206,767,3,3
1513067173,0,0,0,0
1513067174,282,384,3,4
1513067175,140,140,2,2
1513067176,74,140,1,2
1513067177,140,140,2,2
1513067178,0,0,0,0
1513067179,425,450,3,5
1513067180,140,140,2,2
1513067181,74,140,1,2
1513067182,74,140,1,2
1513067183,66,627,1,1
1513067184,282,384,3,4
1513067185,74,140,1,2
1513067186,74,140,1,2
1513067187,349,206,3,3
1513067188,0,0,0,0
1513067189,282,384,3,4
1513067190,74,140,1,2
1513067191,140,767,2,3
1513067192,140,140,2,2
1513067193,0,0,0,0
1513067194,216,384,2,4
1513067195,349,206,3,3
1513067196,74,140,1,2
1513067197,140,140,2,2
1513067198,0,0,0,0
1513067199,491,1078,4,6
1513067200,140,140,2,2
1513067201,140,140,2,2
1513067202,74,140,1,2
1513067203,209,693,1,2
1513067204,216,384,2,4
1513067206,74,140,1,2
1513067207,140,140,2,2
1513067208,140,767,2,3
1513067209,0,0,0,0
1513067210,282,384,3,4
1513067211,74,140,1,2
1513067212,283,206,2,3
1513067213,140,140,2,2
1513067214,0,0,0,0
1513067215,282,458,3,5
1513067216,140,767,2,3
1513067217,140,140,2,2
1513067218,74,66,1,1
1513067219,74,140,1,2
1513067220,491,450,4,5
1513067221,74,140,1,2
1513067222,140,140,2,2
1513067223,0,0,0,0
1513067224,140,767,2,3
1513067225,282,384,3,4
1513067226,74,140,1,2
1513067227,74,140,1,2
1513067228,209,66,1,1
1513067229,140,140,2,2
1513067230,216,384,2,4
1513067231,74,140,1,2
1513067232,349,833,3,4
1513067233,0,0,0,0
1513067234,140,140,2,2
1513067235,216,384,2,4
1513067236,283,833,2,4
1513067237,140,140,2,2
1513067238,0,0,0,0
1513067239,140,140,2,2
1513067240,282,1011,3,5
1513067241,74,140,1,2
1513067242,140,140,2,2
1513067243,0,0,0,0
1513067244,283,206,2,3
1513067245,282,384,3,4
1513067246,140,140,2,2
1513067247,74,140,1,2
1513067248,275,693,2,2
1513067249,74,140,1,2
1513067250,282,384,3,4
1513067251,140,140,2,2
1513067252,283,833,2,4
1513067253,0,0,0,0
1513067254,74,140,1,2
1513067255,216,384,2,4
1513067256,206,768,3,3
1513067257,74,140,1,2
1513067258,0,0,0,0
1513067259,216,384,2,4
1513067260,283,206,2,3
1513067261,74,140,1,2
1513067262,140,140,2,2
1513067263,0,0,0,0
1513067264,282,1012,3,5
1513067265,140,140,2,2
1513067266,74,140,1,2
1513067267,140,140,2,2
1513067268,16368,30641,79,78
1513067269,26891,50821,131,131
1513067270,27310,51891,132,134
1513067271,28916,54938,139,140
1513067272,22217,42052,109,110
1513067273,27797,52822,133,133
1513067274,26407,50168,128,131
1513067275,28498,54144,137,138
1513067276,29334,55735,141,142
1513067277,30863,58508,149,149
1513067278,29469,56392,141,142
