1513067033,899,1043,6,6
1513067034,244,142,2,1
1513067035,0,0,0,0
1513067036,560,560,8,8
1513067037,0,0,0,0
1513067038,0,0,0,0
1513067039,244,142,2,1
1513067040,0,0,0,0
1513067041,560,296,8,4
1513067042,0,0,0,0
1513067043,0,0,0,0
1513067044,2748,3442,21,20
1513067045,650,578,9,7
1513067046,2792,3522,23,22
1513067047,650,578,9,7
1513067048,2372,3300,17,19
1513067049,894,720,11,8
1513067050,2512,3440,19,21
1513067051,724,644,10,8
1513067052,66,74,1,1
1513067053,74,140,1,2
1513067054,450,216,5,2
1513067055,74,140,1,2
1513067056,1544,2088,12,14
1513067057,0,0,0,0
1513067058,1544,2022,12,13
1513067059,384,216,4,2
1513067060,1544,2022,12,13
1513067061,140,140,2,2
1513067062,517,779,4,5
1513067063,1027,1243,8,8
1513067064,384,216,4,2
1513067065,140,140,2,2
1513067066,140,74,2,1
1513067067,1558,2164,11,13
1513067068,140,140,2,2
1513067069,1942,2380,15,15
1513067070,140,140,2,2
1513067071,1698,2304,13,15
1513067072,0,0,0,0
1513067073,668,773,7,6
1513067074,1414,1879,10,13
1513067075,140,140,2,2
1513067076,1852,2520,14,16
1513067077,0,0,0,0
1513067078,2096,2596,16,16
1513067079,140,74,2,1
1513067081,802,988,7,8
1513067082,1194,1743,9,11
1513067083,0,0,0,0
1513067084,2100,2601,16,16
1513067085,140,140,2,2
1513067086,2734,3770,19,20
1513067087,140,140,2,2
1513067088,2749,3913,18,20
1513067089,384,216,4,2
1513067090,3043,4269,21,23
1513067091,140,140,2,2
1513067092,3043,4203,21,22
1513067093,0,0,0,0
1513067094,3441,4627,24,25
1513067095,140,74,2,1
1513067096,3352,4702,23,25
1513067097,140,74,2,1
1513067098,66,209,1,1
1513067099,384,282,4,3
1513067100,140,74,2,1
1513067101,140,74,2,1
1513067102,767,206,3,3
1513067103,0,0,0,0
1513067104,384,216,4,2
1513067105,140,74,2,1
1513067106,140,74,2,1
1513067107,140,140,2,2
1513067108,0,0,0,0
1513067109,384,216,4,2
1513067110,140,140,2,2
1513067111,140,140,2,2
1513067112,140,74,2,1
1513067113,0,0,0,0
1513067114,384,216,4,2
1513067115,206,349,3,3
1513067116,140,140,2,2
1513067117,140,74,2,1
1513067118,0,0,0,0
1513067119,1077,491,6,4
1513067120,140,74,2,1
1513067121,140,140,2,2
1513067122,140,74,2,1
1513067123,693,209,2,1
1513067124,384,282,4,3
1513067125,140,74,2,1
1513067126,140,140,2,2
1513067127,770,206,3,3
1513067128,0,0,0,0
1513067129,384,282,4,3
1513067130,214,74,3,1
1513067131,206,349,3,3
1513067132,66,74,1,1
1513067133,140,74,2,1
1513067134,384,282,4,3
1513067135,833,349,4,3
1513067136,140,140,2,2
1513067137,0,0,0,0
1513067138,140,74,2,1
1513067139,1078,491,6,4
1513067140,140,140,2,2
1513067141,140,74,2,1
1513067142,0,0,0,0
1513067143,768,140,3,2
1513067144,384,216,4,2
1513067145,140,140,2,2
1513067146,140,74,2,1
1513067147,66,209,1,1
1513067148,140,140,2,2
1513067149,384,216,4,2
1513067150,140,140,2,2
1513067151,770,206,3,3
1513067152,0,0,0,0
1513067153,140,140,2,2
1513067154,384,216,4,2
1513067155,140,74,2,1
1513067156,140,140,2,2
1513067157,0,0,0,0
1513067158,140,74,2,1
1513067159,384,282,4,3
1513067160,140,140,2,2
1513067161,140,74,2,1
1513067162,0,0,0,0
1513067163,450,425,5,3
1513067164,140,140,2,2
1513067166,140,140,2,2
1513067167,140,74,2,1
1513067168,696,275,2,2
1513067169,384,282,4,3
1513067170,140,74,2,1
1513067171,140,74,2,1
1513067172,767,206,3,3
1513067173,0,0,0,0
1513067174,384,282,4,3
1513067175,140,140,2,2
1513067176,140,74,2,1
1513067177,140,140,2,2
1513067178,0,0,0,0
1513067179,450,425,5,3
1513067180,140,140,2,2
1513067181,140,74,2,1
1513067182,140,74,2,1
1513067183,627,66,1,1
1513067184,384,282,4,3
1513067185,140,74,2,1
1513067186,140,74,2,1
1513067187,206,349,3,3
1513067188,0,0,0,0
1513067189,384,282,4,3
1513067190,140,74,2,1
1513067191,767,140,3,2
1513067192,140,140,2,2
1513067193,0,0,0,0
1513067194,384,216,4,2
1513067195,206,349,3,3
1513067196,140,74,2,1
1513067197,140,140,2,2
1513067198,0,0,0,0
1513067199,1078,491,6,4
1513067200,140,140,2,2
1513067201,140,140,2,2
1513067202,140,74,2,1
1513067203,693,209,2,1
1513067204,384,216,4,2
1513067205,140,74,2,1
