1513129860,899,1043,6,6
1513129861,560,560,8,8
1513129862,244,142,2,1
1513129863,0,0,0,0
1513129864,0,0,0,0
1513129866,0,0,0,0
1513129867,560,296,8,4
1513129868,244,142,2,1
1513129869,0,0,0,0
1513129870,0,0,0,0
1513129871,0,0,0,0
1513129872,3574,4166,34,30
1513129873,244,142,2,1
1513129874,3022,3944,26,27
1513129875,0,0,0,0
1513129876,3022,3878,26,26
1513129877,280,214,4,3
1513129878,3266,4020,28,27
1513129879,140,140,2,2
1513129880,0,0,0,0
1513129881,140,140,2,2
1513129882,140,140,2,2
1513129883,384,282,4,3
1513129884,1478,2022,11,13
1513129885,0,0,0,0
1513129886,1544,2022,12,13
1513129887,140,140,2,2
1513129888,1788,2230,14,15
1513129889,140,140,2,2
1513129890,218,491,2,3
1513129891,1326,1597,10,11
1513129892,140,74,2,1
1513129893,450,491,5,4
1513129894,140,140,2,2
1513129895,0,0,0,0
1513129896,140,140,2,2
1513129897,770,206,3,3
1513129898,384,216,4,2
1513129899,140,74,2,1
1513129900,0,0,0,0
1513129901,140,74,2,1
1513129902,140,140,2,2
1513129903,384,216,4,2
1513129904,140,74,2,1
1513129905,0,0,0,0
1513129906,140,140,2,2
1513129907,140,140,2,2
1513129908,384,216,4,2
1513129909,140,140,2,2
1513129910,0,0,0,0
1513129911,140,140,2,2
1513129912,140,74,2,1
1513129913,384,216,4,2
1513129914,140,140,2,2
1513129915,0,0,0,0
1513129916,206,349,3,3
1513129917,140,140,2,2
1513129918,384,216,4,2
1513129919,140,74,2,1
1513129920,768,140,3,2
1513129921,74,66,1,1
1513129922,206,148,3,2
1513129923,384,216,4,2
1513129924,66,209,1,1
1513129925,140,74,2,1
1513129926,140,140,2,2
1513129927,140,74,2,1
1513129928,1013,282,5,3
1513129929,0,0,0,0
1513129930,140,74,2,1
1513129931,140,140,2,2
1513129932,206,283,3,2
1513129933,384,216,4,2
1513129934,0,0,0,0
1513129935,140,74,2,1
1513129936,768,206,3,3
1513129937,140,74,2,1
1513129938,384,282,4,3
1513129939,0,0,0,0
1513129941,6558,3748,19,22
1513129942,19993,11052,52,59
1513129943,20438,10875,57,53
1513129944,22455,12427,59,69
1513129945,25814,13849,65,69
