1513129859,41412,25212,176720
1513129860,40068,25212,176832
1513129861,40184,25212,176836
1513129862,40884,25212,176836
1513129863,41008,25212,176836
1513129864,40744,25220,176832
1513129865,37964,25220,177160
1513129866,37948,25220,177184
1513129867,36084,25220,177192
1513129868,36192,25220,177192
1513129869,34072,25228,177200
1513129870,34196,25228,177200
1513129871,34040,25228,177200
1513129872,34444,25228,177204
1513129873,34568,25228,177204
1513129874,34692,25236,177204
1513129875,34692,25236,177204
1513129876,34568,25236,177204
1513129877,34692,25236,177204
1513129879,34692,25236,177204
1513129880,33636,25244,177216
1513129881,33620,25244,177220
1513129882,33372,25244,177232
1513129883,33496,25244,177232
1513129884,33116,25244,177244
1513129885,33116,25252,177244
1513129886,33132,25252,177244
1513129887,32992,25252,177248
1513129888,32992,25252,177248
1513129889,32868,25252,177260
1513129890,32744,25260,177260
1513129891,32884,25260,177268
1513129892,32744,25260,177268
1513129893,32744,25260,177268
1513129894,33552,25260,177268
1513129895,33552,25268,177264
1513129896,33560,25268,177272
1513129897,33172,25268,177320
1513129898,33312,25268,177320
1513129899,33312,25268,177320
1513129900,33312,25276,177316
1513129901,33328,25276,177320
1513129902,33312,25276,177320
1513129903,33312,25276,177320
1513129904,33436,25276,177320
1513129905,33312,25284,177316
1513129906,33312,25284,177324
1513129907,33312,25284,177324
1513129908,33312,25284,177324
1513129909,33312,25284,177324
1513129910,33312,25284,177324
1513129911,33312,25292,177324
1513129912,33280,25292,177324
1513129913,33280,25292,177328
1513129914,33280,25292,177328
1513129915,33156,25292,177328
1513129916,33544,25300,177328
1513129917,33420,25300,177332
1513129918,33420,25300,177332
1513129919,33544,25300,177332
1513129920,33288,25300,177332
1513129921,33164,25308,177336
1513129922,33288,25308,177336
1513129923,33288,25308,177336
1513129924,33552,25308,177336
1513129925,33428,25308,177336
1513129926,33552,25316,177336
1513129927,33428,25316,177336
1513129928,33288,25316,177336
1513129929,33288,25316,177340
1513129930,33164,25316,177340
1513129931,33256,25324,177332
1513129932,34064,25328,177340
1513129933,34048,25328,177344
1513129934,34176,25328,177344
1513129935,33936,25328,177344
1513129936,33784,25328,177344
1513129937,33788,25336,177348
1513129938,33792,25336,177348
1513129939,33912,25336,177348
1513129940,33980,25336,177348
1513129941,33476,25336,177348
1513129942,33336,25344,177348
1513129943,33212,25344,177352
1513129944,33200,25344,177352
