1513035513,40132,24896,174696
1513035514,38796,24896,174812
1513035515,38672,24896,174816
1513035516,39992,24896,174816
1513035517,40100,24896,174816
1513035518,39992,24904,174808
1513035519,37252,24904,175160
1513035520,37252,24904,175164
1513035521,35372,24904,175172
1513035522,35372,24904,175172
1513035523,33384,24912,175172
1513035524,33508,24912,175180
1513035525,33516,24912,175184
1513035526,34044,24912,175184
1513035527,33920,24912,175184
1513035528,33944,24920,175176
1513035529,34068,24920,175184
1513035530,33920,24920,175184
1513035531,33920,24920,175184
1513035532,33920,24920,175188
1513035533,33004,24928,175180
1513035534,33128,24928,175200
1513035535,32996,24928,175200
1513035536,32856,24928,175212
1513035537,32476,24928,175212
1513035538,32476,24936,175216
1513035539,35356,24936,175384
1513035540,35204,24936,175408
1513035541,35320,24936,175408
1513035542,35976,24936,175408
1513035543,36004,24936,175408
1513035544,36000,24944,175408
1513035545,35724,24944,175456
1513035546,35660,24944,175456
1513035547,35536,24944,175460
1513035548,35684,24944,175464
1513035549,35672,24952,175464
1513035550,35672,24952,175464
1513035551,35540,24952,175464
1513035553,35672,24952,175464
1513035554,35672,24952,175464
1513035555,35564,24960,175464
1513035556,35720,24960,175468
1513035557,35576,24960,175468
1513035558,35688,24960,175468
1513035559,35688,24960,175468
1513035560,16196,24968,175552
1513035561,16340,24968,175540
1513035562,16452,24968,175540
1513035563,16452,24968,175540
1513035564,16452,24968,175544
1513035565,16488,24976,175544
1513035566,16192,24976,175544
1513035567,16212,24976,175544
1513035568,16188,24976,175544
1513035569,16188,24976,175544
1513035570,16452,24976,175544
1513035571,16364,24984,175544
1513035572,16344,24984,175548
1513035573,16452,24984,175548
1513035574,16460,24984,175548
1513035575,16452,24992,175540
1513035576,16464,24992,175548
1513035577,16304,24992,175548
1513035578,16296,24992,175548
1513035579,16432,24992,175548
1513035580,16312,24992,175552
1513035581,16328,25000,175552
1513035582,16172,25000,175552
1513035583,16176,25000,175552
1513035584,16184,25000,175552
1513035585,16188,25000,175552
1513035586,16436,25012,175552
1513035587,16324,25012,175556
1513035588,16312,25012,175556
1513035589,16316,25012,175560
1513035590,16272,25012,175560
1513035591,16272,25020,175560
1513035592,16292,25020,175560
1513035593,16276,25020,175560
1513035594,16152,25020,175560
1513035595,16036,25020,175560
1513035596,16016,25028,175560
1513035597,16140,25028,175564
1513035598,16020,25028,175564
1513035599,16024,25028,175564
1513035600,16016,25028,175564
1513035601,16124,25036,175556
1513035602,16032,25036,175564
