1513033783,15908,80676,183168
1513033784,20004,80676,178252
1513033785,20080,80676,178256
1513033786,20452,80684,178256
1513033787,20488,80684,178256
1513033788,20468,80684,178256
1513033789,20512,80684,178256
1513033790,20512,80692,178252
1513033791,20760,80692,178260
1513033792,20840,80692,178264
1513033793,20792,80692,178264
1513033794,20776,80692,178264
1513033795,18740,80692,178296
1513033796,18772,80696,178300
1513033797,16984,80696,178312
1513033798,16996,80696,178312
1513033799,15332,80696,178328
1513033800,15320,80696,178328
1513033801,13304,80696,178340
1513033802,13304,80696,178340
1513033803,13304,80696,178340
1513033804,13704,80696,178340
1513033805,13732,80696,178340
1513033806,13748,80700,178340
1513033807,12932,80700,178340
1513033808,12960,80700,178348
1513033809,12828,80700,178348
1513033810,12820,80700,178360
1513033811,12836,80704,178364
1513033812,12668,80704,178372
1513033813,12704,80704,178372
1513033814,12596,80704,178376
1513033815,12716,80704,178376
1513033816,12680,80712,178376
1513033817,13120,80712,178376
1513033818,13080,80712,178376
1513033819,13204,80712,178384
1513033820,13092,80720,178376
1513033822,13196,80720,178384
1513033823,13112,80720,178384
1513033824,13132,80720,178384
1513033825,13244,80720,178384
1513033826,13212,80728,178376
1513033827,13180,80728,178384
1513033828,13204,80728,178384
1513033829,13224,80728,178388
1513033830,13212,80728,178392
1513033831,13068,80736,178384
1513033832,13180,80736,178392
1513033833,12936,80736,178396
1513033834,13008,80736,178396
1513033835,12944,80736,178396
1513033836,12948,80736,178396
1513033837,12936,80744,178396
1513033838,13092,80744,178396
1513033839,13124,80744,178400
1513033840,13128,80744,178400
1513033841,12808,80744,178400
1513033842,12876,80748,178400
1513033843,12868,80748,178400
1513033844,13144,80748,178400
1513033845,12968,80748,178400
1513033846,13088,80748,178400
1513033847,13096,80752,178400
1513033848,12920,80752,178404
1513033849,12872,80752,178404
1513033850,12852,80752,178404
1513033851,12972,80752,178404
1513033852,13088,80760,178396
1513033853,13104,80760,178404
1513033854,13236,80760,178404
1513033855,13108,80760,178404
1513033856,12952,80760,178404
1513033857,12912,80768,178412
1513033858,12852,80768,178412
1513033859,12968,80768,178412
1513033860,13072,80768,178412
1513033861,13124,80768,178412
1513033862,13132,80772,178412
1513033863,13116,80772,178412
1513033864,13096,80772,178412
1513033865,13104,80772,178416
1513033866,13092,80772,178420
1513033867,13072,80776,178420
1513033868,13112,80776,178420
1513033869,13096,80776,178424
1513033870,13068,80776,178424
1513033871,13096,80776,178424
1513033872,13108,80784,178424
