1513033784,1051,1297,7,7
1513033785,244,142,2,1
1513033786,0,0,0,0
1513033787,0,0,0,0
1513033788,0,0,0,0
1513033789,0,0,0,0
1513033790,244,142,2,1
1513033791,0,0,0,0
1513033792,0,0,0,0
1513033793,0,0,0,0
1513033794,0,0,0,0
1513033795,2698,3495,20,21
1513033796,74,60,1,1
1513033797,2462,3414,18,21
1513033798,148,120,2,2
1513033799,2536,3474,19,22
1513033800,466,322,5,4
1513033801,2610,3534,20,23
1513033802,296,240,4,4
1513033803,296,240,4,4
1513033804,296,240,4,4
1513033805,540,382,6,5
1513033806,296,240,4,4
1513033807,1634,2188,13,16
1513033808,296,240,4,4
1513033809,1700,2188,14,16
1513033810,540,382,6,5
1513033811,1700,2188,14,16
1513033812,296,240,4,4
1513033814,955,1286,9,11
1513033815,1041,1142,9,9
1513033816,540,382,6,5
1513033817,1884,1208,8,10
1513033818,296,240,4,4
1513033819,296,240,4,4
1513033820,296,240,4,4
1513033821,540,382,6,5
1513033822,296,240,4,4
1513033823,296,240,4,4
1513033824,296,240,4,4
1513033825,296,240,4,4
1513033826,540,382,6,5
1513033827,296,240,4,4
1513033828,296,240,4,4
1513033829,296,240,4,4
1513033830,296,240,4,4
1513033831,540,382,6,5
1513033832,296,449,4,5
1513033833,362,240,5,4
1513033834,296,240,4,4
1513033835,296,240,4,4
1513033836,1167,448,7,6
1513033837,296,240,4,4
1513033838,296,240,4,4
1513033839,296,240,4,4
1513033840,362,449,5,5
1513033841,540,382,6,5
1513033842,296,240,4,4
1513033843,296,240,4,4
1513033844,923,306,5,5
1513033845,296,240,4,4
1513033846,540,382,6,5
1513033847,296,240,4,4
1513033848,362,449,5,5
1513033849,296,240,4,4
1513033850,296,240,4,4
1513033851,540,382,6,5
1513033852,923,306,5,5
1513033853,296,240,4,4
1513033854,296,240,4,4
1513033855,296,240,4,4
1513033856,606,591,7,6
1513033857,296,240,4,4
1513033858,296,240,4,4
1513033859,296,240,4,4
1513033860,1167,448,7,6
1513033861,296,240,4,4
1513033862,296,240,4,4
1513033863,296,240,4,4
1513033864,296,240,4,4
1513033865,836,622,10,9
1513033866,296,240,4,4
1513033867,296,240,4,4
1513033868,296,240,4,4
1513033869,296,240,4,4
1513033870,540,382,6,5
1513033871,296,240,4,4
1513033872,296,240,4,4
1513033873,296,240,4,4
1513033874,296,240,4,4
1513033875,540,382,6,5
1513033876,296,240,4,4
1513033877,296,240,4,4
1513033878,296,240,4,4
1513033879,296,240,4,4
1513033880,606,591,7,6
1513033881,296,240,4,4
1513033882,296,240,4,4
1513033883,296,240,4,4
1513033884,923,306,5,5
1513033885,540,382,6,5
1513033886,296,240,4,4
1513033887,296,240,4,4
1513033888,362,449,5,5
1513033889,296,240,4,4
1513033891,540,382,6,5
1513033892,296,240,4,4
1513033893,923,306,5,5
1513033894,296,240,4,4
1513033895,296,240,4,4
1513033896,540,382,6,5
1513033897,362,449,5,5
1513033898,296,240,4,4
1513033899,296,240,4,4
1513033900,296,240,4,4
1513033901,1167,448,7,6
1513033902,296,240,4,4
1513033903,296,240,4,4
1513033904,296,240,4,4
1513033905,362,449,5,5
1513033906,540,382,6,5
1513033907,296,240,4,4
1513033908,296,240,4,4
1513033909,923,306,5,5
1513033910,296,240,4,4
1513033911,540,382,6,5
1513033912,296,240,4,4
1513033913,296,240,4,4
1513033914,296,240,4,4
1513033915,296,240,4,4
1513033916,540,382,6,5
1513033917,296,240,4,4
1513033918,296,240,4,4
1513033919,296,240,4,4
1513033920,296,240,4,4
1513033921,540,382,6,5
