1513033783,10408,68952,150680
1513033784,14344,68956,145768
1513033785,14480,68956,145780
1513033786,14904,68956,145780
1513033787,15160,68956,145780
1513033788,15040,68968,145768
1513033789,12592,69116,145992
1513033790,12632,69116,145992
1513033791,10940,69116,146000
1513033792,10940,69116,146004
1513033793,9060,69116,146012
1513033794,8812,69120,146028
1513033795,8936,69120,146028
1513033796,9588,69120,146028
1513033797,9688,69120,146032
1513033798,9564,69120,146032
1513033799,9688,69128,146024
1513033800,9564,69128,146032
1513033801,9688,69128,146032
1513033802,9688,69128,146032
1513033803,8640,69128,146040
1513033804,8640,69136,146040
1513033805,8500,69136,146048
1513033806,8252,69136,146064
1513033807,7872,69264,146120
1513033808,7996,69264,146108
1513033809,7748,69264,146132
1513033810,7748,69264,146132
1513033811,7748,69264,146152
1513033812,7748,69264,146152
1513033813,6676,69264,146164
1513033814,7748,69268,146176
1513033815,7608,69268,146176
1513033816,8196,69268,146180
1513033817,8320,69268,146180
1513033818,8320,69268,146184
1513033819,8336,69276,146188
1513033821,8220,69276,146188
1513033822,8220,69276,146188
1513033823,8096,69276,146188
1513033824,8220,69276,146188
1513033825,8236,69280,146184
1513033826,8204,69280,146188
1513033827,8328,69280,146188
1513033828,8204,69280,146188
1513033829,8328,69280,146188
1513033830,8328,69284,146188
1513033831,8204,69284,146192
1513033832,8204,69284,146192
1513033833,8468,69284,146196
1513033834,8592,69284,146196
1513033835,8592,69288,146192
1513033836,8592,69288,146196
1513033837,8328,69288,146196
1513033838,8172,69288,146196
1513033839,8172,69288,146196
1513033840,8172,69296,146188
1513033841,8436,69296,146196
1513033842,8436,69296,146196
1513033843,8436,69296,146196
1513033844,8296,69296,146196
1513033845,8172,69300,146196
1513033846,8172,69300,146200
1513033847,8172,69300,146200
1513033848,8436,69300,146200
1513033849,8404,69300,146200
1513033850,8404,69300,146200
1513033851,8404,69300,146200
1513033852,8264,69300,146200
1513033853,8140,69300,146200
1513033854,8264,69300,146200
1513033855,8264,69304,146196
1513033856,8404,69304,146204
1513033857,8404,69304,146204
1513033858,8404,69304,146208
1513033859,8404,69304,146208
1513033860,8280,69304,146208
1513033861,8108,69304,146208
1513033862,8232,69304,146208
1513033863,8232,69304,146208
1513033864,8092,69304,146208
1513033865,8216,69308,146204
1513033866,8216,69308,146212
1513033867,8092,69308,146212
1513033868,8152,69308,146212
1513033869,8152,69308,146212
1513033870,8200,69316,146208
1513033871,7436,69316,146216
1513033872,7608,69316,146216
1513033873,8092,69316,146216
1513033874,8076,69316,146216
1513033875,8060,69324,146208
1513033876,8076,69324,146216
1513033877,8060,69324,146216
1513033878,8076,69324,146216
1513033879,8076,69324,146216
1513033880,8340,69324,146216
1513033881,8340,69328,146216
1513033882,8340,69328,146216
1513033883,8216,69328,146220
1513033884,8076,69328,146220
1513033885,8076,69328,146220
1513033886,8076,69332,146220
1513033887,8068,69332,146220
1513033888,8332,69332,146220
1513033889,8208,69332,146220
1513033890,8208,69332,146224
1513033891,8208,69340,146216
1513033892,8100,69340,146228
1513033893,8068,69340,146228
1513033894,8068,69340,146232
1513033895,8068,69340,146232
1513033896,8332,69348,146232
1513033897,8208,69348,146232
1513033898,8208,69348,146232
1513033899,8332,69348,146232
1513033900,8224,69348,146232
1513033901,8100,69352,146232
1513033902,8100,69352,146236
1513033903,8084,69352,146236
1513033905,8200,69352,146236
1513033906,8324,69352,146236
1513033907,8216,69360,146236
1513033908,8340,69360,146240
1513033909,8108,69360,146240
1513033910,7984,69360,146240
1513033911,8108,69360,146240
1513033912,7984,69364,146240
1513033913,8092,69364,146240
1513033914,7968,69364,146240
1513033915,7968,69364,146240
1513033916,7936,69364,146240
1513033917,8060,69368,146240
1513033918,7936,69368,146240
1513033919,8060,69368,146240
1513033920,8060,69368,146244
1513033921,8076,69368,146244
1513033922,7952,69368,146244
1513033923,7952,69368,146244
1513033924,7952,69368,146244
1513033925,7952,69368,146244
1513033926,7952,69368,146248
1513033927,7952,69372,146248
1513033928,7952,69372,146248
1513033929,8216,69372,146252
1513033930,8216,69372,146252
1513033931,8216,69372,146252
1513033932,8216,69376,146252
1513033933,8076,69376,146256
1513033934,8076,69376,146256
